Group,Outcome,80-70,90-70,90-80,
OtherBoneTumor_80,condLE,-0.14623485392547034,0.0,-0.14623485392547034,
OtherBoneTumor_80,condQALE,-0.15637851552410487,0.0,-0.15637851552410487,
OtherBoneTumor_80,condHLY,-0.31024854792667156,0.0,-0.31024854792667156,
ALL_90,condLE,0.0,-0.06033990031474442,-0.06033990031474442,
ALL_90,condQALE,0.0,-0.07323220141784235,-0.07323220141784235,
ALL_90,condHLY,0.0,-0.19241943886638138,-0.19241943886638138,
AML_90,condLE,0.0,-0.27701865393903413,-0.27701865393903413,
AML_90,condQALE,0.0,-0.2800188196538943,-0.2800188196538943,
AML_90,condHLY,0.0,-0.41962546872025475,-0.41962546872025475,
OtherLeukemia_90,condLE,0.0,-0.3092836634823321,-0.3092836634823321,
OtherLeukemia_90,condQALE,0.0,-0.3055740075480136,-0.3055740075480136,
OtherLeukemia_90,condHLY,0.0,-0.36133281907112036,-0.36133281907112036,
Astrocytoma_90,condLE,0.0,-0.20112639854062273,-0.20112639854062273,
Astrocytoma_90,condQALE,0.0,-0.20537135817422464,-0.20537135817422464,
Astrocytoma_90,condHLY,0.0,-0.3003703890043027,-0.3003703890043027,
Medulloblastoma_90,condLE,0.0,-0.43073519563057494,-0.43073519563057494,
Medulloblastoma_90,condQALE,0.0,-0.42711436190810587,-0.42711436190810587,
Medulloblastoma_90,condHLY,0.0,-0.526527807086624,-0.526527807086624,
Other CNS_90,condLE,0.0,-0.4335317060670033,-0.4335317060670033,
Other CNS_90,condQALE,0.0,-0.4211264507445298,-0.4211264507445298,
Other CNS_90,condHLY,0.0,-0.42747838149758927,-0.42747838149758927,
HL_90,condLE,0.0,-0.17480134427932553,-0.17480134427932553,
HL_90,condQALE,0.0,-0.18322826916867405,-0.18322826916867405,
HL_90,condHLY,0.0,-0.31714548237223095,-0.31714548237223095,
NHL_90,condLE,0.0,-0.10643411238449324,-0.10643411238449324,
NHL_90,condQALE,0.0,-0.1115550317559583,-0.1115550317559583,
NHL_90,condHLY,0.0,-0.20118744767107472,-0.20118744767107472,
Kidney_90,condLE,0.0,-0.20055704647801562,-0.20055704647801562,
Kidney_90,condQALE,0.0,-0.20602335333934282,-0.20602335333934282,
Kidney_90,condHLY,0.0,-0.3385243983959953,-0.3385243983959953,
NBL_90,condLE,0.0,-0.27703317106675157,-0.27703317106675157,
NBL_90,condQALE,0.0,-0.2744254651275542,-0.2744254651275542,
NBL_90,condHLY,0.0,-0.3499048556351238,-0.3499048556351238,
STS_90,condLE,0.0,-0.3066754237031512,-0.3066754237031512,
STS_90,condQALE,0.0,-0.3060813893426305,-0.3060813893426305,
STS_90,condHLY,0.0,-0.3858951118914002,-0.3858951118914002,
Ewings_90,condLE,0.0,-0.3005533579551194,-0.3005533579551194,
Ewings_90,condQALE,0.0,-0.30777133374018606,-0.30777133374018606,
Ewings_90,condHLY,0.0,-0.4373752705180294,-0.4373752705180294,
Osteosarcoma_90,condLE,0.0,-0.24986032245942397,-0.24986032245942397,
Osteosarcoma_90,condQALE,0.0,-0.26042405873769037,-0.26042405873769037,
Osteosarcoma_90,condHLY,0.0,-0.3911050114503657,-0.3911050114503657,
OtherBoneTumor_90,condLE,0.0,-0.22313494606413928,-0.22313494606413928,
OtherBoneTumor_90,condQALE,0.0,-0.23991553744612046,-0.23991553744612046,
OtherBoneTumor_90,condHLY,0.0,-0.4318370216836624,-0.4318370216836624,
brain_70,condLE,-0.44588039379260186,-0.44588039379260186,0.0,
brain_70,condQALE,-0.4386730999098773,-0.4386730999098773,0.0,
brain_70,condHLY,-0.4807183802460973,-0.4807183802460973,0.0,
bone_70,condLE,-0.28349529506791127,-0.28349529506791127,0.0,
bone_70,condQALE,-0.28763106521567233,-0.28763106521567233,0.0,
bone_70,condHLY,-0.398425219915695,-0.398425219915695,0.0,
sts_70,condLE,-0.27014937110252535,-0.27014937110252535,0.0,
sts_70,condQALE,-0.27009228428070176,-0.27009228428070176,0.0,
sts_70,condHLY,-0.3517700015420998,-0.3517700015420998,0.0,
solid_70,condLE,-0.22660714874685597,-0.22660714874685597,0.0,
solid_70,condQALE,-0.22432620755287705,-0.22432620755287705,0.0,
solid_70,condHLY,-0.28761130655522027,-0.28761130655522027,0.0,
leuk_70,condLE,-0.21006006946844094,-0.21006006946844094,0.0,
leuk_70,condQALE,-0.2113835999292743,-0.2113835999292743,0.0,
leuk_70,condHLY,-0.25251633228020726,-0.25251633228020726,0.0,
lymp_70,condLE,-0.35726884459464164,-0.35726884459464164,0.0,
lymp_70,condQALE,-0.35475255727768573,-0.35475255727768573,0.0,
